Title,Yield,Ingredients,Steps,URL,Tags,,,,,,,,,,,,,,,,,,
Cupcake wedding cake,50,"[{'main': ['400g Butter ', '400g Billington s Unrefined Golden Caster sugar', '8 Egg ', '400g Self raising white flour']}, {'topping': ['200g Fondant icing sugar ', ' Water ', ' Food colouring ', ' Apricot jam ']}, {'frosting': ['150g Butter ', '300g Icing sugar ', '1.5 tbsp Milk ', ' Food colouring ']}, {'topping': ['1kg Sugar paste icing ', ' Food colouring ']}]","['Preheat the oven to 200 C .', 'Line 2 x 12 hole muffin tray with the paper cases of your choice.', 'Place the butter in a large mixing bowl and add the sugar.', 'Beat together preferably with an electric whisk until the mixture is wonderfully light and fluffy.', 'This can take up to 5 7 minutes so this stage should not be rushed.', 'Beat in the eggs one at a time with a spoonful of the flour with each one to prevent the mixture from curdling.', 'Fold in the remaining flour with a metal spoon until you have a soft smooth cake batter.', 'Divide the mixture between the paper cases filling only to half the height.', 'Place in the oven and bake in the oven for about 12 15 minutes or until the cakes spring back when pressed gently with a finger and are pale golden in colour.', 'Cool the cakes on a wire cooling rack.', 'Wrap in cling film to keep for up to a day in a cool dry place.', 'If you want to make the cupcakes in advance wrap and freeze.', 'To decorate the cup cakes with fondant icing mix together the fondant icing sugar and water adding the water a teaspoon at a time until the icing has a smooth consistency that will cover the back of spoon.', 'Divide the icing into small bowls and colour each using a few drops of food colouring the colour of your choice.', 'Brush the cupcakes with a little melted apricot jam.', 'Spoon a little icing onto each cupcake and turn them allowing the icing to flow gently to the edge of the cup cakes.', 'Let the icing set firmly before decorating with fondant cut outs or piping.', 'To decorate with buttercream beat the butter in a large bowl until soft.', 'Add half of the icing sugar and continue to beat until smooth.', 'Add the remaining icing sugar and one tablespoon of the milk and mix together until creamy and smooth.', 'Add more milk if necessary to loosen the icing.', 'Colour the buttercream by adding a few drops of the food colouring of your choice.', 'To pipe swirls on cupcakes use a large star or plain nozzle hold the bag vertically and pipe a ring of icing around the edge of the cupcake.', 'Pipe a small spiral overlapping the ring stop pressure when the bag is in the center of the swirl then push the bag down and draw up sharply to finish the peak.', 'To make sugar paste decorations add a few drops food colouring to white sugar paste by dipping a wooden skewer into the food colouring and piercing the icing all over.', 'Knead until you get a nice even colour.', 'You may need to wear food safe gloves to avoid staining your hands.', 'Lightly dust a surface with icing sugar and roll the coloured icing and cut shapes such as hearts flowers or butterflies and leave to set.']",https://www.bakingmad.com/recipes/cupcake-wedding-cake,,,,,,,,,,,,,,,,,,,
Little Victoria Lemon Daisy Cakes,12,"[{'main': ['3 Egg ', '180g Butter ', '180g Billington s Unrefined Golden Caster sugar', '180g Self raising white flour']}, {'topping': ['6 tbsp Lemon curd', '100g Icing sugar', '2 tsp Lemon extract', '1 squirt Yellow gel food colouring', '6 Sugar flowers']}]","[' Preheat the oven to 180 C .', 'Grease and line the base of a 12 hole cake tray or muffin tray.', 'Cream the butter and sugar together until light and fluffy.', 'Beat the eggs and gradually add them to the mixture beating well after each addition.', 'Sieve the flour and fold into the mixture.', 'Divide equally between each space in the tray.', 'Bake for 15 20 minutes in the middle of the oven until well risen and springy to the touch.', 'Allow to cool for a few minutes then remove the cakes from the tray allow to cool on a wire rack then cut in half.', 'Fill with lemon curd.', 'Mix the icing sugar together with the lemon extract food colouring and a touch of water if needed.', 'Then drizzle the icing over the top of the cakes.', 'Add the sugar flowers for decoration.']",https://www.bakingmad.com/recipes/little-victoria-lemon-daisy-cakes,,,,,,,,,,,,,,,,,,,
Jam Muffins,12,"[{'main': ['200g Butter ', '200g Billington s Unrefined Golden Caster Sugar', '3 Egg ', '300g Self raising white flour', '100ml Cr me fra che', '0.5 tsp Baking powder', '0.5 tsp Bicarbonate of soda', '12 tsp Raspberry jam', '3 tbsp Billington s unrefined golden caster sugar ']}]","['Preheat the oven to 180 C  and lightly grease a 12 hole muffin tin.', 'Place all the ingredients except the jam and sugar for dusting into a large mixing bowl and beat well with a wooden spoon until smooth.', 'Place a spoonful of the mixture into each hole in the muffin tin.', 'Make a dip in the centre of each cake with a teaspoon then add a teaspoonful of jam to each one.', 'Top with a little more mixture and spread to make sure the jam is covered.', 'Bake for 25 minutes until risen golden and just firm to the touch.', 'Allow to cool for 10 minutes then remove from the tin and roll gently in caster sugar whilst still warm.', 'Allow to cool then store in a cake tin.']",https://www.bakingmad.com/recipes/jam-muffins,,,,,,,,,,,,,,,,,,,
Marmalade Muffins,12,"[{'main': ['4 tbsp Billington s Unrefined Light Muscovado Sugar', '200g Allinson s Plain White Flour', '1 tsp Baking powder', '0.5 tsp Bicarbonate of soda', 'A pinch Salt', '1 Egg ', '225ml Milk ', '50g Butter ', '1 tbsp Orange zest ', '6 tbsp Marmalade', '75g Sultanas', '1 tsp Cinnamon ']}]","['Preheat the oven to 200 C .', 'Sift the dry ingredients into a large bowl.', 'Beat together the egg and milk then add the melted butter and orange zest.', 'Make a well in the centre of the dry ingredients and pour in the liquid all at once.', 'Add the sultanas and mix lightly until just combined.', 'Spoon 2 tablespoons batter into the base of each of 12 paper muffin cases.', 'Add about 2 teaspoons marmalade then cover with the muffin batter to fill the cases three quarters full.', 'Bake for about 20 minutes until golden brown and cooked through.', 'Cool on a wire rack.']",https://www.bakingmad.com/recipes/marmalade-muffins,,,,,,,,,,,,,,,,,,,
Easter egg cup cakes,12,"[{'main': ['75g Butter ', '75g Billington s Unrefined Golden Caster sugar', '75g Self raising white flour', '1 Egg ', '1 tsp Milk']}, {'topping': ['100g White sugar paste icing', ' Pink food colouring', ' Mini chocolate eggs ']}]","['Lightly grease 12 ceramic egg cups and place a small round of baking paper in the bottom.', 'Preheat the oven to 190 C .', 'Place the butter sugar flour egg and a splash of milk in a bowl and beat until smooth.', 'Spoon the mixture into the egg cups about three quarters full.', 'Stand the egg cups on a baking sheet and bake in the centre of the oven for 15 18 minutes or until the cakes have risen and are just firm to the touch in the centre.', 'Remove cakes from the oven and transfer the egg cups to a wire rack to cool.', 'Colour half the icing with a little pink colouring.', 'Lightly dust a work surface with a little icing sugar.', 'Roll the icing and cut out 12 flower shapes.', 'Repeat the process with the white icing.', 'Place the flower shapes on top of the egg cup cakes and top with mini chocolate eggs.']",https://www.bakingmad.com/recipes/easter-egg-cup-cakes,,,,,,,,,,,,,,,,,,,
Courgette & Seed Muffins,12,"[{'main': ['250g Plain wholemeal flour', '2 tsp Baking powder', '1 tsp Mixed spice', '200ml Milk ', '2 Egg ', '4 tbsp Vegetable oil', '4 tbsp Honey ', '150g Courgette ', '100g Mixed seeds ']}]","['Pre heat the oven to 180 C  and line a muffin tray with paper liners.', 'Mix the dry ingredients and then add them to all the liquid ingredients and mix until the mixture is nice and smooth.', 'Finally fold in the courgette without over mixing.', 'Spoon the mixture in the cases and cover with the mixed seeds.', 'Bake for 25 minutes or until a skewer come out clean.', 'Leave to cool for 5 minutes in the tray and turn out on a cooling rack.']",https://www.bakingmad.com/recipes/courgette-and-seed-muffins,,,,,,,,,,,,,,,,,,,
Yoda Cake Pops,20,"[{'sponge': ['150g Butter ', '150g Billington s Unrefined Golden Caster Sugar', '3 Eggs ', '150g Self raising white flour', '1/2 tsp Baking powder', '1 tsp Nielsen Massey Vanilla Extract']}, {'frosting': ['250g Icing sugar', '80g Butter ', '1 tsp Nielsen Massey Vanilla Extract']}, {'topping': ['340g Dark green candy melts', '30g White sugar paste icing']}]","['Begin by preheating your oven to 180 C .', 'Line a cupcake tin with 12 paper cupcake cases.', 'Beat together the butter and sugar until light and fluffy.', 'Gradually add in the eggs baking powder flour and vanilla extract and beat until fully combined.', 'Spoon the mixture into the cupcake cases filling each of them 2/3 full.', 'Bake for 20 25 minutes until the cupcakes are golden and springy to touch.', 'Once the cupcakes are baked allow them to cool on a cooling rack.', 'You can leave the cupcake overnight to stale a bit as stale crumbs work well for cake pops.', 'To make the buttercream beat together the butter icing sugar and vanilla extract.', 'Keep to one side.', 'In a large bowl crumble the cupcake sponge finely and mix together with the buttercream to form a large ball.', 'Break off small amounts of the mixture and roll into individual bitesize balls.', 'Place each ball on a piece of greaseproof paper on a plate or a baking tray and leave to chill in the fridge.', 'Place a quarter of the candy melts in a microwaveable bowl and gradually melt them in short blasts in the microwave mixing each time to loosen the mixture.', 'Remove the cake balls from the fridge and dip the end of each cake pop stick in the melted Candy Melt mixture.', 'Insert the cake pop sticks partially into the cake balls and then return them back to the fridge to set.', 'Once the sticks have set securely keep aside 12 of the Candy Melts and melt the remaining ones in the microwave.', 'Remove the cake pops from the fridge and dip each one into the melted mixture.', 'Twizzle the cake pops when removing them from the Candy Melts to give a smooth finish and then place them upright to dry  You will need to move quickly before the melted Candy Melts set.', 'Use a clean small paintbrush to paint on the added facial features to the Yoda.', 'Slice one of the unmelted Candy Melts in half and insert into the side of the cake pops for the ears.', 'Break off small amount of white sugar paste icing and roll into two tiny balls for Yoda s eyes.', 'Position them on the face whilst the Candy Melts are still wet so that they will stick into place.', 'For the finishing touches use an edible pen to mark the pupils in the eyes.', 'Roll another small ball of white sugar paste fondant for the nose dip in the Candy Melt and carefully position under the eyes.', 'This will secure in place when the mixture sets.']",https://www.bakingmad.com/recipes/yoda-cake-pops,,,,,,,,,,,,,,,,,,,
Toffee & Apple Sauce Muffins by Eric Lanlard,12,"[{'sauce': ['300g Bramley apples', '100g Billington s Unrefined Light Muscovado Sugar', '1 tsp Ground cinnamon', '2 tsp Calvados', '1 tsp Water']}, {'muffins': ['275g Allinson s plain white flour', '100g Billington s Unrefined Golden Caster Sugar', '1 tbsp Baking powder', '75g Unsalted butter ', '2 Large eggs', '125ml Whole milk', '100g Fudge pieces', '2 tsp Billington s Unrefined Light Muscovado Sugar', '1 tsp Ground cinnamon']}]","['To make the apple sauce peel and core the apples and cut into small cubes.', 'Place the diced apple in a saucepan with the sugar cinnamon and calvados and water.', 'Cook over a low heat until the apples are tender but not mushy.', 'Leave to cool.', 'Preheat the oven to 200 C .', 'Line a 12 cup muffin tin with muffin papers.', 'Sift the flour sugar and baking powder into a large mixing bowl.', 'In a separate bowl beat the butter and eggs together then add the milk.', 'Stir the flour mixture into the egg mixture until just incorporated and smooth.', 'Put on a high speed and beat for 2 3 minutes until light.', 'Finally add the fudge pieces and mix.', 'Spoon half the mixture into the muffin cases then spoon over the apple sauce.', 'Mix together the muscovado sugar and cinnamon.', 'Pour the remaining batter into the muffin case and sprinkle the cinnamon mix over the top.', 'Bake in the preheated oven for 20 25 minutes.', 'Cool on a wire rack.', 'Dust with icing sugar.']",https://www.bakingmad.com/recipes/toffee-and-apple-sauce-muffins,,,,,,,,,,,,,,,,,,,
Snickerdoodle muffins ,16,"[{'muffins': ['270g Allinson s Plain White Flour', '1 tsp Baking powder', '1 tsp Bicarbonate of soda', '1 tsp Cream of tartar', '1 tsp Nutmeg ', '1pinch Salt', '225g Butter ', '200g Billington s Unrefined Golden Caster sugar', '2 Egg ', '2 tsp Nielsen Massey Vanilla Extract', '250ml Sour cream', '60ml Buttermilk']}, {'topping': ['130g Billington s Unrefined Golden Caster sugar', '2 tbsp Cinnamon']}]","['Pre heat the oven to 200 C .', 'Line muffin trays with 16 muffin cases.', 'To make the topping combine the sugar and cinnamon in a small bowl and set aside.', 'In a large bowl sieve together the flour baking powder bicarbonate of soda cream of tartar nutmeg and salt.', 'Set aside.', 'In a seperate bowl cream together the butter and sugar until light and fluffy.', 'Add the eggs one at a time and beat well after each addition.', 'Beat in the vanilla extract followed by the sour cream and buttermilk.', 'Fold in the dry ingredients until just incorporated.', 'Using an ice cream scoop or large spoon drop a scoop of batter into the bowl with the sugar and cinnamon topping.', 'Roll the dough around until it is covered in topping before placing into the muffin liner.', 'Repeat with the remaining batter.', 'Sprinkle with any leftover topping.', 'Bake until the muffins are golden brown and a skewer inserted into the centre comes out clean.', 'This should take approximately 18 20 minutes.', 'Set on a wire rack to cool slightly before removing from the tin and serving warm.']",https://www.bakingmad.com/recipes/snickerdoodle-muffins,,,,,,,,,,,,,,,,,,,
Father christmas cupcake,12,"[{'main': ['200g Billington s Unrefined Golden Caster sugar', '200g Butter ', '3 Egg ', '200g Self raising white flour', '1 tsp Nielsen Massey Vanilla Extract']}, {'father_christmas_topper': ['250g Sugar paste icing ', '250g Sugar paste icing ', '250g Sugar paste icing ', '250g Sugar paste icing ', '60ml Water', ' Apricot Jam']}]","['Preheat the oven to 180 C  and line a 12 hole cupcake tin with cases.', 'Cream together the butter and sugar until pale and fluffy then add the eggs one by one mixing well in between then add the vanilla extract.', 'Fold in the flour then spoon into the cases until they are about 2/3 full.', 'Place in the oven for 20 25 minutes or until golden and a skewer comes out clean.', 'Remove from the oven and leave to cool completely To make the father christmas cake topper use the red sugar paste icing and roll out a ball about 5cm in diameter then flatten the base.', 'Next roll out a sausage about 10cm long and 1.5cm diameter for his arms and finally make a cone shape for his hat and squash the pointed end over to one side.', 'Take some of the white icing and a little of the red and roll them together until the red blends in to give you a pink colour for his head.', 'Next take some black icing and roll 2 small balls for eyes 2 larger balls for his gloved hands and then roll out a little for a belt.', 'Cut this out using a sharp knife.', 'You can use a small star for his belt buckle.', 'To assemble use a little water to glue the black belt onto the red body.', 'Next finish the arms by attaching the black hands to the ends of the red sausage shape.', 'The roll out some of the white icing until it is about 5mm thick and cut 2 strips using a sharp knife roll these around the end of the arms for his cuffs using some water to glue.', 'Then cut the arms leaving a diagonal edge.', 'Attach these using a little water squashing the arms around the body.', 'Next make a small ball using the white icing for a pom pom and attach to the top of the hat then attach the hat to the top of his head using some water.', 'Take a strip of rolled out white icing and place this around the base of the hat to hide the join.', 'To finish cut a disc of white icing using a fluted biscuit cutter and cut out a small edge piece for his beard and 2 smaller pieces for his moustache attach these to the face using a little water.', 'Make a small ball using red icing for his nose and attach this.', 'Then attach 2 small balls of white icing and smaller ball of black icing for his eyes.', 'To decorate your cupcake roll out some chocolate icing and cut into a disc the same size as the top of the cupcake place this on the cake using some warmed apricot jam to stick.', 'Then sit your jolly father christmas on the top.']",https://www.bakingmad.com/recipes/father-christmas-cupcake,,,,,,,,,,,,,,,,,,,
